model,feature,term,coef,ci_lower,ci_upper,p_raw,feat_mean,feat_std,fdr_scope,ordinal_approx,model_type,p_fdr
doctronic,warning_signs_count,turn_number,-0.027720040409393097,-0.031421572834058664,-0.024018507984727527,8.947127192917079e-49,0.5153369357914812,1.2154479971823497,within_model_x_feature_demographic_terms,False,MixedLM,1.46988518169352e-47
doctronic,warning_signs_count,age_numeric,-0.00014865295850014884,-0.00134833963597546,0.0010510337189751624,0.8081147971967406,0.5153369357914812,1.2154479971823497,within_model_x_feature_demographic_terms,False,MixedLM,0.8987737106153305
doctronic,warning_signs_count,severity_num,0.15448468827847958,0.12511770933903119,0.18385166721792798,6.325716399295198e-25,0.5153369357914812,1.2154479971823497,within_model_x_feature_demographic_terms,False,MixedLM,6.994782556912959e-24
drkhan,word_count,C(race)[T.Asian],0.14088767546422212,0.030996802167218604,0.25077854876122563,0.011977417944854353,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.03568401719321893
drkhan,word_count,C(race)[T.Black],0.014238227805591556,-0.09559723165599682,0.12407368726717993,0.7994378325203589,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.8927414741497645
drkhan,word_count,C(race)[T.Hispanic],0.19879448013996895,0.08922717764750802,0.30836178263242986,0.0003764304315390927,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.0017043110089368368
drkhan,word_count,C(race)[T.White],-0.1301628559223641,-0.23756052282854365,-0.022765189016184545,0.01752901660102888,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.050649168570812086
drkhan,word_count,C(gender)[T.male],-0.08246082451048668,-0.15103535905096788,-0.013886289970005475,0.018430433501950658,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.05220442987005728
drkhan,word_count,C(symptom)[T.back pain],0.31748845934687925,0.1584487030337455,0.476528215660013,9.129107314566913e-05,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.0004338212153616508
drkhan,word_count,C(symptom)[T.chest pain],-0.14387615173595972,-0.2959217786897373,0.008169475217817856,0.06364560886095397,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.1469029161591441
drkhan,word_count,C(symptom)[T.dizziness],0.27479736285625583,0.1159143071019546,0.43368041861055706,0.0006992572680680563,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.0029783179936232027
drkhan,word_count,C(symptom)[T.fatigue],0.330663135605456,0.17152263850667454,0.4898036327042375,4.6526061163265765e-05,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.00023467092253401592
drkhan,word_count,C(symptom)[T.fever],-0.08494687804773053,-0.24389688179056784,0.0740031256951068,0.2948902247465254,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.4872467793944026
drkhan,word_count,C(symptom)[T.headache],-0.08124827360367605,-0.22460530810483326,0.062108760897481144,0.2666463494278578,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.45774325806207283
drkhan,word_count,C(symptom)[T.palpitations],0.03941793461640128,-0.11984473340839483,0.19868060264119738,0.6276080311704604,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.7776237074245036
drkhan,word_count,C(symptom)[T.shortness of breath],-0.1193391308746727,-0.2787410301477578,0.0400627683984124,0.14227742046258202,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.28907956454411543
drkhan,word_count,C(symptom)[T.skin rash],0.07460626556022464,-0.0844148449804402,0.23362737610088946,0.35781542400651045,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.5606099967404455
drkhan,word_count,turn_number,0.1412535610955621,0.13788578076663727,0.14462134142448696,0.0,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.0
drkhan,word_count,age_numeric,-0.00013923099547173592,-0.0018446715085054877,0.001566209517562016,0.8728731044005361,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.9383178999134579
drkhan,word_count,severity_num,-0.07321492064059851,-0.11467231419362833,-0.03175752708756869,0.0005374707330500829,287.5118817619784,153.38065146206534,within_model_x_feature_demographic_terms,False,MixedLM,0.002377274396183059
drkhan,sentence_count,C(race)[T.Asian],0.12508839438746233,0.010152000134386566,0.2400247886405381,0.03291800426644358,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.08487826212199578
drkhan,sentence_count,C(race)[T.Black],-0.04998373672911809,-0.16486237226679742,0.06489489880856122,0.39378073279769077,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.5974245946139108
drkhan,sentence_count,C(race)[T.Hispanic],0.1380702366697328,0.023472972724125532,0.2526675006153401,0.01820491934074007,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.05182093376695813
drkhan,sentence_count,C(race)[T.White],-0.17996027247002902,-0.2922888101182702,-0.06763173482178785,0.001689270710993059,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.006607691556605504
drkhan,sentence_count,C(gender)[T.male],-0.08298306248700349,-0.15470682655752532,-0.011259298416481642,0.023351040700088723,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.06393737334548102
drkhan,sentence_count,C(symptom)[T.back pain],0.17532133487873744,0.008985583511966988,0.3416570862455079,0.03884333227312032,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.09796015814493064
drkhan,sentence_count,C(symptom)[T.chest pain],-0.017897209877852774,-0.17694877797239306,0.14115435821668748,0.8254474218801222,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.9092572175882572
drkhan,sentence_count,C(symptom)[T.dizziness],0.19144482336615676,0.025273021508454563,0.35761662522385895,0.023942271650243922,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.06524552700895855
drkhan,sentence_count,C(symptom)[T.fatigue],0.1829793975975777,0.016537938429172894,0.3494208567659825,0.03118455702074026,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.0815050922132984
drkhan,sentence_count,C(symptom)[T.fever],-0.08206182114059157,-0.2483039364096072,0.08418029412842407,0.33329724483128376,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.5308751129584159
drkhan,sentence_count,C(symptom)[T.headache],-0.08777105090136941,-0.2377081612125325,0.06216605940979367,0.2512431824469874,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.4445071689446701
drkhan,sentence_count,C(symptom)[T.palpitations],0.04745372111971844,-0.11911661942238899,0.21402406166182586,0.5765929702185163,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.735124075112299
drkhan,sentence_count,C(symptom)[T.shortness of breath],-0.11371678680847963,-0.2804328825120891,0.052999308895129854,0.18125908321308892,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.343973507747611
drkhan,sentence_count,C(symptom)[T.skin rash],-0.04671322425121386,-0.21303008558044884,0.11960363707802113,0.5819814038126259,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.7387181174222072
drkhan,sentence_count,turn_number,0.1392744957213973,0.1357439592161375,0.1428050322266571,0.0,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.0
drkhan,sentence_count,age_numeric,-0.0007321232683158722,-0.002515919408585779,0.0010516728719540344,0.42114994046782717,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.615623561798713
drkhan,sentence_count,severity_num,-0.04402976238663298,-0.08739100972967492,-0.0006685150435910489,0.046570955001156905,13.848531684698608,6.285563471322573,within_model_x_feature_demographic_terms,False,MixedLM,0.1120430925760051
drkhan,avg_sentence_length,C(race)[T.Asian],0.0956518223105048,-0.011565443799620226,0.20286908842062984,0.08036984219056773,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.18122611474343703
drkhan,avg_sentence_length,C(race)[T.Black],0.12322811458034649,0.016011481911873654,0.23044474724881933,0.024280567360225977,19.873034196290572,4.786825968172392,within_model_x_feature_demographic_terms,False,MixedLM,0.065823573116054
